,workerid,key,value
1451,Wffb45f6366,bonus,2
1452,W42d56f9eda,startTime,Sat Apr 16 2022 12:58:38 GMT+0100 (BST)
1453,W42d56f9eda,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1454,W42d56f9eda,trialDataFile,exp2_split4
1455,W42d56f9eda,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1456,W42d56f9eda,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1457,W42d56f9eda,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1458,W42d56f9eda,bonus,2
1459,Wad00440b0c,startTime,Fri Apr 15 2022 13:28:11 GMT-0700 (Pacific Daylight Time)
1460,Wad00440b0c,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1461,Wad00440b0c,trialDataFile,exp2_split1
1462,Wad00440b0c,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1463,Wad00440b0c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1464,Wad00440b0c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1465,Wad00440b0c,bonus,2
1466,W64448c3a06,startTime,Fri Apr 15 2022 16:30:48 GMT-0400 (Eastern Daylight Time)
1467,W64448c3a06,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1468,W64448c3a06,trialDataFile,exp2_split2
1469,W64448c3a06,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1470,W64448c3a06,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1471,W64448c3a06,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1472,W64448c3a06,bonus,2
1473,W3ffe6059b8,startTime,Fri Apr 15 2022 14:31:02 GMT-0600 (Mountain Daylight Time)
1474,W3ffe6059b8,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1475,W3ffe6059b8,trialDataFile,exp2_split1
1476,W3ffe6059b8,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1477,W3ffe6059b8,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1478,W3ffe6059b8,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1479,W3ffe6059b8,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1480,W3ffe6059b8,bonus,2
1481,Wf3f319da4c,startTime,Fri Apr 15 2022 16:28:07 GMT-0400 (Eastern Daylight Time)
1482,Wf3f319da4c,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1483,Wf3f319da4c,trialDataFile,exp2_split2
1484,Wf3f319da4c,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1485,Wf3f319da4c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1486,Wf3f319da4c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1487,Wf3f319da4c,bonus,2
1488,W7cf5207c3d,startTime,Sat Apr 16 2022 12:58:35 GMT+0100 (British Summer Time)
1489,W7cf5207c3d,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1490,W7cf5207c3d,trialDataFile,exp2_split1
1491,W7cf5207c3d,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1492,W7cf5207c3d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1493,W7cf5207c3d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1494,W7cf5207c3d,bonus,2
1495,W9d4f90ec79,startTime,Sat Apr 16 2022 12:55:13 GMT+0100 (British Summer Time)
1496,W9d4f90ec79,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1497,W9d4f90ec79,trialDataFile,exp2_split1
1498,W9d4f90ec79,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1499,W9d4f90ec79,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1500,W9d4f90ec79,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1501,W9d4f90ec79,bonus,2
1502,Wea5b2df3b6,startTime,Sat Apr 16 2022 12:55:08 GMT+0100 (British Summer Time)
1503,Wea5b2df3b6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1504,Wea5b2df3b6,trialDataFile,exp2_split4
1505,Wea5b2df3b6,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1506,Wea5b2df3b6,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1507,Wea5b2df3b6,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":6}"
1508,Wea5b2df3b6,quizPassed,"{""attempt"":2,""correct"":6,""total"":6}"
1509,Wea5b2df3b6,bonus,2
1510,Wa4821b898a,startTime,Sat Apr 16 2022 12:55:20 GMT+0100 (British Summer Time)
1511,Wa4821b898a,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1512,Wa4821b898a,trialDataFile,exp2_split2
1513,Wa4821b898a,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1514,Wa4821b898a,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1515,Wa4821b898a,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
1516,Wa4821b898a,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
1517,Wa4821b898a,bonus,2
1518,W015d392c3d,startTime,Sat Apr 16 2022 12:58:46 GMT+0100 (British Summer Time)
1519,W015d392c3d,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1520,W015d392c3d,trialDataFile,exp2_split4
1521,W015d392c3d,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1522,W015d392c3d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1523,W015d392c3d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1524,W015d392c3d,bonus,2
1525,Wc2bab48afa,startTime,Fri Apr 15 2022 15:32:24 GMT-0500 (Central Daylight Time)
1526,W504de13bb7,startTime,Fri Apr 15 2022 13:32:28 GMT-0700 (Pacific Daylight Time)
1527,Wcdc93677fa,startTime,Fri Apr 15 2022 15:31:13 GMT-0500 (Central Daylight Time)
1528,Wcdc93677fa,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1529,Wcdc93677fa,trialDataFile,exp2_split3
1530,Wcdc93677fa,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1531,Wcdc93677fa,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1532,Wcdc93677fa,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1533,Wcdc93677fa,bonus,2
1534,W079b44d2b6,startTime,Fri Apr 15 2022 16:37:06 GMT-0400 (Eastern Daylight Time)
1535,W079b44d2b6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1536,W079b44d2b6,trialDataFile,exp2_split1
1537,W079b44d2b6,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1538,W079b44d2b6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1539,W079b44d2b6,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1540,W079b44d2b6,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1541,W079b44d2b6,bonus,2
1542,Wda1478ae8d,startTime,Fri Apr 15 2022 15:32:42 GMT-0500 (Central Daylight Time)
1543,Wda1478ae8d,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1544,Wda1478ae8d,trialDataFile,exp2_split4
1545,Wda1478ae8d,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1546,Wda1478ae8d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1547,Wda1478ae8d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1548,Wda1478ae8d,bonus,2
1549,W3f040390f6,startTime,Fri Apr 15 2022 16:31:40 GMT-0400 (Eastern Daylight Time)
1550,W3f040390f6,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1551,W3f040390f6,trialDataFile,exp2_split1
1552,W3f040390f6,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1553,W3f040390f6,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1554,W3f040390f6,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1555,W3f040390f6,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1556,W3f040390f6,bonus,2
1557,W79f98bb51b,startTime,Fri Apr 15 2022 16:42:34 GMT-0400 (Eastern Daylight Time)
1558,W79f98bb51b,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1559,W79f98bb51b,trialDataFile,exp2_split3
1560,W79f98bb51b,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1561,W79f98bb51b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1562,W79f98bb51b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1563,W79f98bb51b,bonus,2
1564,W8f28807238,startTime,Sat Apr 16 2022 12:59:27 GMT+0100 (British Summer Time)
1565,W4a15d8aa06,startTime,Sat Apr 16 2022 14:27:35 GMT+0100 (Irish Standard Time)
1566,W4a15d8aa06,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1567,W4a15d8aa06,trialDataFile,exp2_split1
1568,W4a15d8aa06,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1569,W4a15d8aa06,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1570,W4a15d8aa06,quizAttempt-2,"{""attempt"":2,""correct"":7,""total"":7}"
1571,W4a15d8aa06,quizPassed,"{""attempt"":2,""correct"":7,""total"":7}"
1572,W4a15d8aa06,bonus,2
1573,Waff459e8f5,startTime,Sat Apr 16 2022 07:56:41 GMT-0400 (Eastern Daylight Time)
1574,Waff459e8f5,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1575,Waff459e8f5,trialDataFile,exp2_split1
1576,Waff459e8f5,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1577,Waff459e8f5,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1578,Waff459e8f5,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1579,Waff459e8f5,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1580,Waff459e8f5,bonus,2
1581,Wae2265e357,startTime,Sat Apr 16 2022 13:00:02 GMT+0100 (British Summer Time)
1582,Wae2265e357,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1583,Wae2265e357,trialDataFile,exp2_split4
1584,Wae2265e357,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1585,Wae2265e357,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1586,Wae2265e357,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1587,Wae2265e357,bonus,2
1588,W3e2d824e2a,startTime,Sat Apr 16 2022 07:56:18 GMT-0400 (Eastern Daylight Time)
1589,W3e2d824e2a,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1590,W3e2d824e2a,trialDataFile,exp2_split3
1591,W3e2d824e2a,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1592,W3e2d824e2a,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1593,W3e2d824e2a,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1594,W3e2d824e2a,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1595,W3e2d824e2a,bonus,2
1596,Wb4dc5f63b5,startTime,Sat Apr 16 2022 08:25:13 GMT-0500 (Central Daylight Time)
1597,Wb4dc5f63b5,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1598,Wb4dc5f63b5,trialDataFile,exp2_split3
1599,Wb4dc5f63b5,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1600,Wb4dc5f63b5,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1601,Wb4dc5f63b5,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1602,Wb4dc5f63b5,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1603,Wb4dc5f63b5,bonus,2
1604,Wa5cde49852,startTime,Sat Apr 16 2022 09:26:51 GMT-0400 (Eastern Daylight Time)
1605,Wa5cde49852,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1606,Wa5cde49852,trialDataFile,exp2_split1
1607,Wa5cde49852,featureRandomization,"{""Green"":""Red"",""Red"":""Blue"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1608,Wa5cde49852,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1609,Wa5cde49852,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1610,Wa5cde49852,bonus,2
1611,Wb49205025b,startTime,Sat Apr 16 2022 13:00:10 GMT+0100 (British Summer Time)
1612,Wb49205025b,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1613,Wb49205025b,trialDataFile,exp2_split2
1614,Wb49205025b,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1615,Wb49205025b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1616,Wb49205025b,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":3}"
1617,Wb49205025b,quizPassed,"{""attempt"":2,""correct"":3,""total"":3}"
1618,Wb49205025b,bonus,2
1619,Wd2d363b16a,startTime,Fri Apr 15 2022 16:41:19 GMT-0400 (Eastern Daylight Time)
1620,Wd2d363b16a,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1621,Wd2d363b16a,trialDataFile,exp2_split1
1622,Wd2d363b16a,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1623,Wd2d363b16a,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1624,Wd2d363b16a,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1625,Wd2d363b16a,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1626,Wd2d363b16a,bonus,2
1627,Wa279fc6d6c,startTime,Fri Apr 15 2022 15:43:24 GMT-0500 (Central Daylight Time)
1628,Wa279fc6d6c,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1629,Wa279fc6d6c,trialDataFile,exp2_split1
1630,Wa279fc6d6c,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1631,Wa279fc6d6c,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1632,Wa279fc6d6c,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1633,Wa279fc6d6c,bonus,2
1634,W6ebd57c757,startTime,Fri Apr 15 2022 15:45:45 GMT-0500 (Central Daylight Time)
1635,W6ebd57c757,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1636,W6ebd57c757,trialDataFile,exp2_split4
1637,W6ebd57c757,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1638,W6ebd57c757,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1639,W6ebd57c757,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1640,W6ebd57c757,bonus,2
1641,W62d4443223,startTime,Fri Apr 15 2022 16:45:22 GMT-0400 (Eastern Daylight Time)
1642,W62d4443223,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1643,W62d4443223,trialDataFile,exp2_split4
1644,W62d4443223,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1645,W62d4443223,quizAttempt-1,"{""attempt"":1,""correct"":12,""total"":16}"
1646,W62d4443223,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":7}"
1647,W62d4443223,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":7}"
1648,W62d4443223,quizFailed,"{""attempt"":3,""correct"":4,""total"":7}"
1649,W1628c7ed8d,startTime,Sat Apr 16 2022 12:59:43 GMT+0100 (British Summer Time)
1650,W1628c7ed8d,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1651,W1628c7ed8d,trialDataFile,exp2_split1
1652,W1628c7ed8d,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1653,W1628c7ed8d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1654,W1628c7ed8d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1655,W1628c7ed8d,bonus,2
1656,W1fae3eda94,startTime,Sat Apr 16 2022 08:02:42 GMT-0400 (Eastern Daylight Time)
1657,W1fae3eda94,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1658,W1fae3eda94,trialDataFile,exp2_split4
1659,W1fae3eda94,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1660,W1fae3eda94,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1661,W1fae3eda94,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1662,W1fae3eda94,bonus,2
1663,Wfb3243c771,startTime,Sat Apr 16 2022 13:00:29 GMT+0100 (British Summer Time)
1664,Wfb3243c771,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1665,Wfb3243c771,trialDataFile,exp2_split1
1666,Wfb3243c771,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1667,Wfb3243c771,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1668,Wfb3243c771,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1669,Wfb3243c771,bonus,2
1670,W61c0b5581d,startTime,Sat Apr 16 2022 13:01:11 GMT+0100 (British Summer Time)
1671,W61c0b5581d,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1672,W61c0b5581d,trialDataFile,exp2_split4
1673,W61c0b5581d,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1674,W61c0b5581d,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1675,W61c0b5581d,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1676,W61c0b5581d,bonus,2
1677,W4aae851134,startTime,Sat Apr 16 2022 08:01:31 GMT-0400 (EDT)
1678,W4aae851134,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1679,W4aae851134,trialDataFile,exp2_split1
1680,W4aae851134,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1681,W4aae851134,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1682,W4aae851134,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1683,W4aae851134,bonus,2
1684,W5017bd81a7,startTime,Sat Apr 16 2022 13:01:13 GMT+0100 (British Summer Time)
1685,W5017bd81a7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1686,W5017bd81a7,trialDataFile,exp2_split3
1687,W5017bd81a7,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1688,W5017bd81a7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1689,W5017bd81a7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1690,W5017bd81a7,bonus,2
1691,W79beb75909,startTime,Sat Apr 16 2022 13:54:52 GMT+0100 (British Summer Time)
1692,W79beb75909,condition,"{""objective"":""belief"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1693,W79beb75909,trialDataFile,exp2_split3
1694,W79beb75909,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1695,W79beb75909,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1696,W79beb75909,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1697,W79beb75909,bonus,2
1698,W3c5b786cec,startTime,Sat Apr 16 2022 13:56:11 GMT+0100 (British Summer Time)
1699,Wa0da3f3630,startTime,Sat Apr 16 2022 13:53:56 GMT+0100 (British Summer Time)
1700,Wa0da3f3630,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
1701,Wa0da3f3630,trialDataFile,exp2_split4
1702,Wa0da3f3630,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1703,Wa0da3f3630,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1704,Wa0da3f3630,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1705,Wa0da3f3630,bonus,2
1706,W7865893016,startTime,Sat Apr 16 2022 08:54:09 GMT-0400 (Eastern Daylight Time)
1707,W7865893016,condition,"{""objective"":""utility"",""trial_type"":""slider"",""horizon"":""ambiguous""}"
