,workerid,key,value
1502,Wc01c84beba,quizAttempt-1,"{""attempt"":1,""correct"":14,""total"":16}"
1503,Wc01c84beba,quizAttempt-2,"{""attempt"":2,""correct"":6,""total"":7}"
1504,Wc01c84beba,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1505,Wc01c84beba,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1506,Wc01c84beba,bonus,2
1507,W1f9651c179,startTime,Fri Apr 29 2022 13:48:35 GMT+0100 (British Summer Time)
1508,W1f9651c179,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1509,W1f9651c179,trialDataFile,exp2_split4
1510,W1f9651c179,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1511,W1f9651c179,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1512,W1f9651c179,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1513,W1f9651c179,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1514,W1f9651c179,bonus,2
1515,Wde9d74d302,startTime,Fri Apr 29 2022 15:05:25 GMT+0100 (British Summer Time)
1516,Wde9d74d302,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1517,Wde9d74d302,trialDataFile,exp2_split1
1518,Wde9d74d302,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1519,Wde9d74d302,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1520,Wde9d74d302,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1521,Wde9d74d302,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1522,Wde9d74d302,bonus,2
1523,W48da9b14d5,startTime,Fri Apr 29 2022 13:47:27 GMT+0100 (British Summer Time)
1524,W48da9b14d5,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1525,W48da9b14d5,trialDataFile,exp2_split3
1526,W48da9b14d5,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1527,W48da9b14d5,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
1528,W48da9b14d5,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":13}"
1529,W48da9b14d5,quizAttempt-3,"{""attempt"":3,""correct"":6,""total"":7}"
1530,W48da9b14d5,quizFailed,"{""attempt"":3,""correct"":6,""total"":7}"
1531,W1bd29dce06,startTime,Fri Apr 29 2022 13:47:51 GMT+0100 (British Summer Time)
1532,W1bd29dce06,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1533,W1bd29dce06,trialDataFile,exp2_split2
1534,W1bd29dce06,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1535,W1bd29dce06,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1536,W1bd29dce06,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1537,W1bd29dce06,bonus,2
1538,W84a294517c,startTime,Fri Apr 29 2022 09:15:18 GMT-0500 (Central Daylight Time)
1539,W84a294517c,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1540,W84a294517c,trialDataFile,exp2_split3
1541,W84a294517c,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1542,W84a294517c,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1543,W84a294517c,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1544,W84a294517c,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1545,W84a294517c,bonus,2
1546,Wc07caa1726,startTime,Tue Apr 19 2022 10:07:29 GMT-0400 (EDT)
1547,Wc07caa1726,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1548,Wc07caa1726,trialDataFile,exp2_split2
1549,Wc07caa1726,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1550,Wc07caa1726,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1551,Wc07caa1726,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1552,Wc07caa1726,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1553,Wc07caa1726,bonus,2
1554,W1939485f3e,startTime,Tue Apr 19 2022 09:22:55 GMT-0500 (Central Daylight Time)
1555,W1939485f3e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1556,W1939485f3e,trialDataFile,exp2_split3
1557,W1939485f3e,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1558,W1939485f3e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1559,W1939485f3e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1560,W1939485f3e,bonus,2
1561,Wd10f5b8bcc,startTime,Tue Apr 19 2022 09:24:07 GMT-0500 (Central Daylight Time)
1562,Wd10f5b8bcc,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1563,Wd10f5b8bcc,trialDataFile,exp2_split4
1564,Wd10f5b8bcc,featureRandomization,"{""Green"":""Striped"",""Red"":""Spotted"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Green"",""Striped"":""Blue""}"
1565,Wd10f5b8bcc,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1566,Wd10f5b8bcc,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1567,Wd10f5b8bcc,bonus,2
1568,Wa994d3eea2,startTime,Tue Apr 19 2022 15:23:18 GMT+0100 (BST)
1569,Wa994d3eea2,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1570,Wa994d3eea2,trialDataFile,exp2_split4
1571,Wa994d3eea2,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1572,Wa994d3eea2,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1573,Wa994d3eea2,quizAttempt-2,"{""attempt"":2,""correct"":2,""total"":4}"
1574,Wa994d3eea2,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1575,Wa994d3eea2,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1576,Wa994d3eea2,bonus,2
1577,W3271705430,startTime,Tue Apr 19 2022 10:23:31 GMT-0400 (Eastern Daylight Time)
1578,W3271705430,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1579,W3271705430,trialDataFile,exp2_split2
1580,W3271705430,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1581,W3271705430,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1582,W3271705430,quizAttempt-2,"{""attempt"":2,""correct"":12,""total"":13}"
1583,W3271705430,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1584,W3271705430,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1585,W3271705430,bonus,2
1586,W0fac2b7512,startTime,Fri Apr 29 2022 13:49:14 GMT+0100 (British Summer Time)
1587,W5c34aa9663,startTime,Tue Apr 19 2022 15:21:23 GMT+0100 (British Summer Time)
1588,W5c34aa9663,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1589,W5c34aa9663,trialDataFile,exp2_split3
1590,W5c34aa9663,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1591,W5c34aa9663,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1592,W5c34aa9663,quizAttempt-2,"{""attempt"":2,""correct"":1,""total"":3}"
1593,W5c34aa9663,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1594,W5c34aa9663,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1595,W5c34aa9663,bonus,2
1596,W738fb05159,startTime,Tue Apr 19 2022 15:23:39 GMT+0100 (British Summer Time)
1597,W738fb05159,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1598,W738fb05159,trialDataFile,exp2_split2
1599,W738fb05159,featureRandomization,"{""Green"":""Solid"",""Red"":""Striped"",""Blue"":""Spotted"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1600,W738fb05159,quizAttempt-1,"{""attempt"":1,""correct"":3,""total"":16}"
1601,W738fb05159,quizAttempt-2,"{""attempt"":2,""correct"":1,""total"":13}"
1602,W738fb05159,quizAttempt-3,"{""attempt"":3,""correct"":8,""total"":13}"
1603,W738fb05159,quizFailed,"{""attempt"":3,""correct"":8,""total"":13}"
1604,W452c7dcd65,startTime,Tue Apr 19 2022 15:23:35 GMT+0100 (BST)
1605,W452c7dcd65,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1606,W452c7dcd65,trialDataFile,exp2_split1
1607,W452c7dcd65,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1608,W452c7dcd65,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1609,W452c7dcd65,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1610,W452c7dcd65,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1611,W452c7dcd65,bonus,2
1612,W620a56f5d7,startTime,Tue Apr 19 2022 15:23:33 GMT+0100 (BST)
1613,W620a56f5d7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1614,W620a56f5d7,trialDataFile,exp2_split2
1615,W620a56f5d7,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Red"",""Solid"":""Blue"",""Striped"":""Green""}"
1616,W620a56f5d7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1617,W620a56f5d7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1618,W620a56f5d7,bonus,2
1619,Wf7df508850,startTime,Fri Apr 29 2022 14:14:16 GMT+0100 (British Summer Time)
1620,Wf7df508850,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1621,Wf7df508850,trialDataFile,exp2_split2
1622,Wf7df508850,featureRandomization,"{""Green"":""Spotted"",""Red"":""Solid"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Green"",""Striped"":""Red""}"
1623,Wf7df508850,quizAttempt-1,"{""attempt"":1,""correct"":10,""total"":16}"
1624,Wf7df508850,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":10}"
1625,Wf7df508850,quizPassed,"{""attempt"":2,""correct"":10,""total"":10}"
1626,Wf7df508850,bonus,2
1627,W400d884abb,startTime,Fri Apr 29 2022 13:47:22 GMT+0100 (British Summer Time)
1628,W400d884abb,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1629,W400d884abb,trialDataFile,exp2_split4
1630,W400d884abb,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1631,W400d884abb,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1632,W400d884abb,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1633,W400d884abb,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1634,W400d884abb,bonus,2
1635,Wa3fb71b47e,startTime,Fri Apr 29 2022 13:49:58 GMT+0100 (British Summer Time)
1636,Wa3fb71b47e,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1637,Wa3fb71b47e,trialDataFile,exp2_split1
1638,Wa3fb71b47e,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1639,Wa3fb71b47e,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1640,Wa3fb71b47e,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1641,Wa3fb71b47e,bonus,2
1642,W5fd2ebe6b5,startTime,Fri Apr 29 2022 13:48:33 GMT+0100 (British Summer Time)
1643,W5fd2ebe6b5,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1644,W5fd2ebe6b5,trialDataFile,exp2_split3
1645,W5fd2ebe6b5,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1646,W5fd2ebe6b5,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1647,W5fd2ebe6b5,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1648,W5fd2ebe6b5,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1649,W5fd2ebe6b5,bonus,2
1650,W401bd354a6,startTime,Fri Apr 29 2022 14:13:21 GMT+0100 (British Summer Time)
1651,W401bd354a6,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1652,W401bd354a6,trialDataFile,exp2_split2
1653,W401bd354a6,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1654,W401bd354a6,quizAttempt-1,"{""attempt"":1,""correct"":8,""total"":16}"
1655,W401bd354a6,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":10}"
1656,W401bd354a6,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":10}"
1657,W401bd354a6,quizFailed,"{""attempt"":3,""correct"":4,""total"":10}"
1658,W648ebfca8e,startTime,Fri Apr 29 2022 14:19:26 GMT+0100 (British Summer Time)
1659,Wcb958a1e6a,startTime,Fri Apr 29 2022 13:50:55 GMT+0100 (British Summer Time)
1660,Wcb958a1e6a,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1661,Wcb958a1e6a,trialDataFile,exp2_split3
1662,Wcb958a1e6a,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1663,Wcb958a1e6a,quizAttempt-1,"{""attempt"":1,""correct"":5,""total"":16}"
1664,Wcb958a1e6a,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":13}"
1665,Wcb958a1e6a,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":10}"
1666,Wcb958a1e6a,quizFailed,"{""attempt"":3,""correct"":4,""total"":10}"
1667,Wf87d7998e2,startTime,Fri Apr 29 2022 13:48:54 GMT+0100 (British Summer Time)
1668,Wf87d7998e2,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1669,Wf87d7998e2,trialDataFile,exp2_split4
1670,Wf87d7998e2,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1671,Wf87d7998e2,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1672,Wf87d7998e2,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1673,Wf87d7998e2,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1674,Wf87d7998e2,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1675,Wf87d7998e2,bonus,2
1676,Wd67ee6d1b5,startTime,Fri Apr 29 2022 15:24:01 GMT+0100 (British Summer Time)
1677,Wd67ee6d1b5,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1678,Wd67ee6d1b5,trialDataFile,exp2_split4
1679,Wd67ee6d1b5,featureRandomization,"{""Green"":""Green"",""Red"":""Red"",""Blue"":""Blue"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1680,Wd67ee6d1b5,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1681,Wd67ee6d1b5,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1682,Wd67ee6d1b5,bonus,2
1683,W678fc2b2d8,startTime,Fri Apr 29 2022 13:49:52 GMT+0100 (British Summer Time)
1684,W678fc2b2d8,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1685,W678fc2b2d8,trialDataFile,exp2_split4
1686,W678fc2b2d8,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Solid"",""Solid"":""Striped"",""Striped"":""Spotted""}"
1687,W678fc2b2d8,quizAttempt-1,"{""attempt"":1,""correct"":13,""total"":16}"
1688,W678fc2b2d8,quizAttempt-2,"{""attempt"":2,""correct"":9,""total"":10}"
1689,W678fc2b2d8,quizAttempt-3,"{""attempt"":3,""correct"":2,""total"":4}"
1690,W678fc2b2d8,quizFailed,"{""attempt"":3,""correct"":2,""total"":4}"
1691,Wbf10b0a9bc,startTime,Tue Apr 19 2022 15:51:44 GMT+0100 (British Summer Time)
1692,Wbf10b0a9bc,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1693,Wbf10b0a9bc,trialDataFile,exp2_split4
1694,Wbf10b0a9bc,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Striped"",""Striped"":""Solid""}"
1695,Wbf10b0a9bc,quizAttempt-1,"{""attempt"":1,""correct"":11,""total"":16}"
1696,Wbf10b0a9bc,quizAttempt-2,"{""attempt"":2,""correct"":5,""total"":6}"
1697,Wbf10b0a9bc,quizAttempt-3,"{""attempt"":3,""correct"":3,""total"":3}"
1698,Wbf10b0a9bc,quizPassed,"{""attempt"":3,""correct"":3,""total"":3}"
1699,Wbf10b0a9bc,bonus,2
1700,Webd400e8a8,startTime,Tue Apr 19 2022 15:25:13 GMT+0100 (British Summer Time)
1701,Webd400e8a8,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1702,Webd400e8a8,trialDataFile,exp2_split4
1703,Webd400e8a8,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Spotted"",""Solid"":""Solid"",""Striped"":""Striped""}"
1704,Webd400e8a8,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1705,Webd400e8a8,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1706,Webd400e8a8,bonus,2
1707,W291401dc1f,startTime,Tue Apr 19 2022 15:25:37 GMT+0100 (British Summer Time)
1708,W291401dc1f,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1709,W291401dc1f,trialDataFile,exp2_split2
1710,W291401dc1f,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1711,W291401dc1f,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1712,W291401dc1f,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1713,W291401dc1f,bonus,2
1714,W2559aebb2b,startTime,Tue Apr 19 2022 15:24:13 GMT+0100 (British Summer Time)
1715,W2559aebb2b,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1716,W2559aebb2b,trialDataFile,exp2_split4
1717,W2559aebb2b,featureRandomization,"{""Green"":""Red"",""Red"":""Green"",""Blue"":""Blue"",""Spotted"":""Striped"",""Solid"":""Solid"",""Striped"":""Spotted""}"
1718,W2559aebb2b,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1719,W2559aebb2b,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1720,W2559aebb2b,bonus,2
1721,Wde500cc8d7,startTime,Fri Apr 29 2022 13:49:31 GMT+0100 (British Summer Time)
1722,Wde500cc8d7,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1723,Wde500cc8d7,trialDataFile,exp2_split4
1724,Wde500cc8d7,featureRandomization,"{""Green"":""Green"",""Red"":""Blue"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
1725,Wde500cc8d7,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1726,Wde500cc8d7,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1727,Wde500cc8d7,bonus,2
1728,Wa2daaf7077,startTime,Tue Apr 19 2022 15:25:29 GMT+0100 (British Summer Time)
1729,Wa2daaf7077,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1730,Wa2daaf7077,trialDataFile,exp2_split4
1731,Wa2daaf7077,featureRandomization,"{""Green"":""Spotted"",""Red"":""Striped"",""Blue"":""Solid"",""Spotted"":""Green"",""Solid"":""Blue"",""Striped"":""Red""}"
1732,Wa2daaf7077,quizAttempt-1,"{""attempt"":1,""correct"":16,""total"":16}"
1733,Wa2daaf7077,quizPassed,"{""attempt"":1,""correct"":16,""total"":16}"
1734,Wa2daaf7077,bonus,2
1735,Wf2bec668dd,startTime,Tue Apr 19 2022 15:24:37 GMT+0100 (British Summer Time)
1736,Wf2bec668dd,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":1}"
1737,Wf2bec668dd,trialDataFile,exp2_split1
1738,Wf2bec668dd,featureRandomization,"{""Green"":""Striped"",""Red"":""Solid"",""Blue"":""Spotted"",""Spotted"":""Green"",""Solid"":""Red"",""Striped"":""Blue""}"
1739,Wf2bec668dd,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1740,Wf2bec668dd,quizAttempt-2,"{""attempt"":2,""correct"":3,""total"":4}"
1741,Wf2bec668dd,quizAttempt-3,"{""attempt"":3,""correct"":4,""total"":4}"
1742,Wf2bec668dd,quizPassed,"{""attempt"":3,""correct"":4,""total"":4}"
1743,Wf2bec668dd,bonus,2
1744,W2c66d73713,startTime,Tue Apr 19 2022 10:24:26 GMT-0400 (Eastern Daylight Time)
1745,W2c66d73713,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1746,W2c66d73713,trialDataFile,exp2_split2
1747,W2c66d73713,featureRandomization,"{""Green"":""Blue"",""Red"":""Red"",""Blue"":""Green"",""Spotted"":""Striped"",""Solid"":""Spotted"",""Striped"":""Solid""}"
1748,W2c66d73713,quizAttempt-1,"{""attempt"":1,""correct"":9,""total"":16}"
1749,W2c66d73713,quizAttempt-2,"{""attempt"":2,""correct"":10,""total"":10}"
1750,W2c66d73713,quizPassed,"{""attempt"":2,""correct"":10,""total"":10}"
1751,W2c66d73713,bonus,2
1752,W5597121d4b,startTime,Tue Apr 19 2022 15:25:02 GMT+0100 (British Summer Time)
1753,W5597121d4b,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":2}"
1754,W5597121d4b,trialDataFile,exp2_split4
1755,W5597121d4b,featureRandomization,"{""Green"":""Solid"",""Red"":""Spotted"",""Blue"":""Striped"",""Spotted"":""Blue"",""Solid"":""Red"",""Striped"":""Green""}"
1756,W5597121d4b,quizAttempt-1,"{""attempt"":1,""correct"":15,""total"":16}"
1757,W5597121d4b,quizAttempt-2,"{""attempt"":2,""correct"":4,""total"":4}"
1758,W5597121d4b,quizPassed,"{""attempt"":2,""correct"":4,""total"":4}"
1759,W5597121d4b,bonus,2
1760,Wfc7d0efbd2,startTime,Fri Apr 29 2022 14:18:11 GMT+0100 (British Summer Time)
1761,Wfc7d0efbd2,condition,"{""objective"":""ambiguous"",""trial_type"":""slider"",""horizon"":4}"
1762,Wfc7d0efbd2,trialDataFile,exp2_split2
1763,Wfc7d0efbd2,featureRandomization,"{""Green"":""Blue"",""Red"":""Green"",""Blue"":""Red"",""Spotted"":""Solid"",""Solid"":""Spotted"",""Striped"":""Striped""}"
